regressionExample(med_house_val(id1),4.526).
regressionExample(med_house_val(id14646),2.38).
regressionExample(med_house_val(id14647),1.51).
regressionExample(med_house_val(id14648),1.438).
regressionExample(med_house_val(id14649),1.406).
regressionExample(med_house_val(id14650),1.375).
regressionExample(med_house_val(id14651),1.969).
regressionExample(med_house_val(id14652),1.783).
regressionExample(med_house_val(id14653),1.667).
regressionExample(med_house_val(id14654),1.569).
regressionExample(med_house_val(id14655),1.798).
regressionExample(med_house_val(id14656),1.696).
regressionExample(med_house_val(id14657),1.886).
regressionExample(med_house_val(id14658),2.051).
regressionExample(med_house_val(id14659),1.83).
regressionExample(med_house_val(id14660),1.774).
regressionExample(med_house_val(id14661),1.791).
regressionExample(med_house_val(id14662),1.083).
regressionExample(med_house_val(id14663),1.753).
regressionExample(med_house_val(id14664),1.742).
regressionExample(med_house_val(id14665),1.665).
regressionExample(med_house_val(id14666),1.663).
regressionExample(med_house_val(id14667),1.749).
regressionExample(med_house_val(id14668),1.741).
regressionExample(med_house_val(id14669),1.738).
regressionExample(med_house_val(id14670),1.242).
regressionExample(med_house_val(id14671),0.922).
regressionExample(med_house_val(id14672),2.882).
regressionExample(med_house_val(id14673),1.75).
regressionExample(med_house_val(id14674),1.125).
regressionExample(med_house_val(id14675),0.675).
regressionExample(med_house_val(id14676),0.675).
regressionExample(med_house_val(id14677),1.313).
regressionExample(med_house_val(id14678),2.43).
regressionExample(med_house_val(id14679),1.665).
regressionExample(med_house_val(id14680),2.481).
regressionExample(med_house_val(id14681),1.795).
regressionExample(med_house_val(id14682),2.64).
regressionExample(med_house_val(id14683),2.786).
regressionExample(med_house_val(id14684),2.717).
regressionExample(med_house_val(id14685),2.606).
regressionExample(med_house_val(id14686),1.774).
regressionExample(med_house_val(id14687),4.776).
regressionExample(med_house_val(id14688),4.361).
regressionExample(med_house_val(id14689),1.845).
regressionExample(med_house_val(id14690),1.697).
regressionExample(med_house_val(id14691),1.741).
regressionExample(med_house_val(id14692),1.781).
regressionExample(med_house_val(id14693),0.969).
regressionExample(med_house_val(id14694),1.293).
regressionExample(med_house_val(id14695),0.735).
regressionExample(med_house_val(id14696),1.332).
regressionExample(med_house_val(id14697),1.712).
regressionExample(med_house_val(id14698),1.7).
regressionExample(med_house_val(id14699),1.777).
regressionExample(med_house_val(id14700),1.653).
regressionExample(med_house_val(id14701),1.81).
regressionExample(med_house_val(id14702),1.689).
regressionExample(med_house_val(id14703),1.708).
regressionExample(med_house_val(id14704),1.951).
regressionExample(med_house_val(id14705),2.242).
regressionExample(med_house_val(id14706),2.347).
regressionExample(med_house_val(id14707),2.286).
regressionExample(med_house_val(id14708),1.804).
regressionExample(med_house_val(id14709),2.22).
regressionExample(med_house_val(id14710),2.776).
regressionExample(med_house_val(id14711),2.683).
regressionExample(med_house_val(id14712),2.228).
regressionExample(med_house_val(id14713),3.068).
regressionExample(med_house_val(id14714),2.434).
regressionExample(med_house_val(id14715),0.946).
regressionExample(med_house_val(id14716),2.49).
regressionExample(med_house_val(id14717),3.306).
regressionExample(med_house_val(id14718),3.318).
regressionExample(med_house_val(id14719),3.913).
regressionExample(med_house_val(id14720),2.208).
regressionExample(med_house_val(id14721),1.772).
regressionExample(med_house_val(id14722),2.205).
regressionExample(med_house_val(id14723),2.2).
regressionExample(med_house_val(id14724),1.467).
regressionExample(med_house_val(id14725),0.842).
regressionExample(med_house_val(id14726),1.602).
regressionExample(med_house_val(id14727),1.689).
regressionExample(med_house_val(id14728),1.593).
regressionExample(med_house_val(id14729),1.689).
regressionExample(med_house_val(id14730),1.7).
regressionExample(med_house_val(id14731),1.851).
regressionExample(med_house_val(id14732),1.64).
regressionExample(med_house_val(id14733),1.809).
regressionExample(med_house_val(id14734),1.935).
regressionExample(med_house_val(id14735),1.822).
regressionExample(med_house_val(id14736),2.097).
regressionExample(med_house_val(id14737),2.542).
regressionExample(med_house_val(id14738),1.97).
regressionExample(med_house_val(id14739),1.319).
regressionExample(med_house_val(id14740),1.488).
regressionExample(med_house_val(id14741),1.369).
regressionExample(med_house_val(id14742),1.477).
regressionExample(med_house_val(id14743),1.076).
regressionExample(med_house_val(id14744),1.424).
regressionExample(med_house_val(id14745),1.565).
regressionExample(med_house_val(id14746),1.521).
regressionExample(med_house_val(id14747),1.321).
regressionExample(med_house_val(id14748),1.348).
regressionExample(med_house_val(id14749),1.327).
regressionExample(med_house_val(id14750),1.276).
regressionExample(med_house_val(id14751),1.236).
regressionExample(med_house_val(id14752),1.411).
regressionExample(med_house_val(id14753),1.38).
regressionExample(med_house_val(id14754),1.149).
regressionExample(med_house_val(id14755),1.345).
regressionExample(med_house_val(id14756),0.95).
regressionExample(med_house_val(id14757),1.533).
regressionExample(med_house_val(id14758),0.932).
regressionExample(med_house_val(id14759),1.393).
regressionExample(med_house_val(id14760),1.404).
regressionExample(med_house_val(id14761),1.25).
regressionExample(med_house_val(id14762),1.088).
regressionExample(med_house_val(id14763),0.675).
regressionExample(med_house_val(id14764),0.875).
regressionExample(med_house_val(id14765),1.208).
regressionExample(med_house_val(id14766),1.328).
regressionExample(med_house_val(id14767),1.227).
regressionExample(med_house_val(id14768),1.368).
regressionExample(med_house_val(id14769),1.449).
regressionExample(med_house_val(id14770),1.468).
regressionExample(med_house_val(id14771),1.314).
regressionExample(med_house_val(id14772),1.032).
regressionExample(med_house_val(id14773),0.936).
regressionExample(med_house_val(id14774),1.426).
regressionExample(med_house_val(id14775),1.53).
regressionExample(med_house_val(id14776),1.427).
regressionExample(med_house_val(id14777),1.31).
regressionExample(med_house_val(id14778),1.344).
regressionExample(med_house_val(id14779),1.353).
regressionExample(med_house_val(id14780),0.883).
regressionExample(med_house_val(id14781),1.395).
regressionExample(med_house_val(id14782),1.607).
regressionExample(med_house_val(id14783),1.389).
regressionExample(med_house_val(id14784),1.515).
regressionExample(med_house_val(id14785),1.444).
regressionExample(med_house_val(id14786),1.367).
regressionExample(med_house_val(id14787),1.741).
regressionExample(med_house_val(id14788),1.56).
regressionExample(med_house_val(id14789),1.594).
regressionExample(med_house_val(id14790),1.953).
regressionExample(med_house_val(id14791),2.577).
regressionExample(med_house_val(id14792),1.356).
regressionExample(med_house_val(id14793),1.405).
regressionExample(med_house_val(id14794),1.333).
regressionExample(med_house_val(id14795),1.316).
regressionExample(med_house_val(id14796),1.25).
regressionExample(med_house_val(id14797),1.276).
regressionExample(med_house_val(id14798),1.337).
regressionExample(med_house_val(id14799),1.432).
regressionExample(med_house_val(id14800),1.325).
regressionExample(med_house_val(id14801),1.531).
regressionExample(med_house_val(id14802),1.445).
regressionExample(med_house_val(id14803),1.478).
regressionExample(med_house_val(id14804),4.785).
regressionExample(med_house_val(id14805),0.675).
regressionExample(med_house_val(id14806),1.875).
regressionExample(med_house_val(id14807),5.00001).
regressionExample(med_house_val(id14808),5.00001).
regressionExample(med_house_val(id14809),3.208).
regressionExample(med_house_val(id14810),4.528).
regressionExample(med_house_val(id14811),5.00001).
regressionExample(med_house_val(id14812),4.324).
regressionExample(med_house_val(id14813),3.346).
regressionExample(med_house_val(id14814),4.222).
regressionExample(med_house_val(id14815),4.097).
regressionExample(med_house_val(id14816),3.688).
regressionExample(med_house_val(id14817),4.045).
regressionExample(med_house_val(id14818),4.827).
regressionExample(med_house_val(id14819),1.25).
regressionExample(med_house_val(id14820),0.93).
regressionExample(med_house_val(id14821),0.925).
regressionExample(med_house_val(id14822),0.475).
regressionExample(med_house_val(id14823),0.6).
regressionExample(med_house_val(id14824),0.833).
regressionExample(med_house_val(id14825),1.188).
regressionExample(med_house_val(id14826),1.17).
regressionExample(med_house_val(id14827),1.271).
regressionExample(med_house_val(id14828),1.143).
regressionExample(med_house_val(id14829),1.063).
regressionExample(med_house_val(id14830),1.091).
regressionExample(med_house_val(id14831),1.106).
regressionExample(med_house_val(id14832),1.206).
regressionExample(med_house_val(id14833),1.089).
regressionExample(med_house_val(id14834),0.929).
regressionExample(med_house_val(id14835),0.889).
regressionExample(med_house_val(id14836),1.036).
regressionExample(med_house_val(id14837),1.076).
regressionExample(med_house_val(id14838),0.903).
regressionExample(med_house_val(id14839),0.936).
regressionExample(med_house_val(id14840),0.978).
regressionExample(med_house_val(id14841),0.996).
regressionExample(med_house_val(id14842),1.18).
regressionExample(med_house_val(id14843),1.17).
regressionExample(med_house_val(id14844),1.114).
regressionExample(med_house_val(id14845),1.127).
regressionExample(med_house_val(id14846),1.0).
regressionExample(med_house_val(id14847),1.533).
regressionExample(med_house_val(id14848),1.124).
regressionExample(med_house_val(id14849),1.226).
regressionExample(med_house_val(id14850),1.049).
regressionExample(med_house_val(id14851),1.123).
regressionExample(med_house_val(id14852),1.182).
regressionExample(med_house_val(id14853),1.363).
regressionExample(med_house_val(id14854),1.034).
regressionExample(med_house_val(id14855),0.956).
regressionExample(med_house_val(id14856),2.049).
regressionExample(med_house_val(id14857),1.728).
regressionExample(med_house_val(id14858),1.458).
regressionExample(med_house_val(id14859),1.47).
regressionExample(med_house_val(id14860),1.5).
regressionExample(med_house_val(id14861),1.417).
regressionExample(med_house_val(id14862),1.458).
regressionExample(med_house_val(id14863),1.5).
regressionExample(med_house_val(id14864),1.238).
regressionExample(med_house_val(id14865),1.459).
regressionExample(med_house_val(id14866),1.427).
regressionExample(med_house_val(id14867),1.347).
regressionExample(med_house_val(id14868),0.575).
regressionExample(med_house_val(id14869),1.313).
regressionExample(med_house_val(id14870),0.675).
regressionExample(med_house_val(id14871),0.675).
regressionExample(med_house_val(id14872),1.315).
regressionExample(med_house_val(id14873),1.287).
regressionExample(med_house_val(id14874),1.297).
regressionExample(med_house_val(id14875),1.297).
regressionExample(med_house_val(id14876),1.398).
regressionExample(med_house_val(id14877),1.475).
regressionExample(med_house_val(id14878),1.5).
regressionExample(med_house_val(id14879),1.504).
regressionExample(med_house_val(id14880),1.569).
regressionExample(med_house_val(id14881),1.295).
regressionExample(med_house_val(id14882),1.602).
regressionExample(med_house_val(id14883),1.897).
regressionExample(med_house_val(id14884),1.549).
regressionExample(med_house_val(id14885),1.455).
regressionExample(med_house_val(id14886),1.594).
regressionExample(med_house_val(id14887),1.463).
regressionExample(med_house_val(id14888),1.586).
regressionExample(med_house_val(id14889),1.504).
regressionExample(med_house_val(id14890),1.188).
regressionExample(med_house_val(id14891),1.13).
regressionExample(med_house_val(id14892),1.519).
regressionExample(med_house_val(id14893),1.491).
regressionExample(med_house_val(id14894),1.559).
regressionExample(med_house_val(id14895),1.283).
regressionExample(med_house_val(id14896),1.355).
regressionExample(med_house_val(id14897),0.675).
regressionExample(med_house_val(id14898),0.962).
regressionExample(med_house_val(id14899),1.344).
regressionExample(med_house_val(id14900),1.219).
regressionExample(med_house_val(id14901),1.284).
regressionExample(med_house_val(id14902),1.523).
