regressionExample(med_house_val(id1),4.526).
regressionExample(med_house_val(id12905),3.649).
regressionExample(med_house_val(id12906),3.238).
regressionExample(med_house_val(id12907),3.415).
regressionExample(med_house_val(id12908),3.605).
regressionExample(med_house_val(id12909),3.45).
regressionExample(med_house_val(id12910),3.496).
regressionExample(med_house_val(id12911),3.955).
regressionExample(med_house_val(id12912),3.947).
regressionExample(med_house_val(id12913),3.748).
regressionExample(med_house_val(id12914),4.05).
regressionExample(med_house_val(id12915),4.313).
regressionExample(med_house_val(id12916),5.00001).
regressionExample(med_house_val(id12917),4.572).
regressionExample(med_house_val(id12918),5.00001).
regressionExample(med_house_val(id12919),4.513).
regressionExample(med_house_val(id12920),5.00001).
regressionExample(med_house_val(id12921),4.959).
regressionExample(med_house_val(id12922),5.00001).
regressionExample(med_house_val(id12923),5.00001).
regressionExample(med_house_val(id12924),3.141).
regressionExample(med_house_val(id12925),4.403).
regressionExample(med_house_val(id12926),3.088).
regressionExample(med_house_val(id12927),3.05).
regressionExample(med_house_val(id12928),3.832).
regressionExample(med_house_val(id12929),5.00001).
regressionExample(med_house_val(id12930),3.621).
regressionExample(med_house_val(id12931),3.619).
regressionExample(med_house_val(id12932),3.627).
regressionExample(med_house_val(id12933),4.276).
regressionExample(med_house_val(id12934),2.656).
regressionExample(med_house_val(id12935),2.472).
regressionExample(med_house_val(id12936),2.417).
regressionExample(med_house_val(id12937),2.25).
regressionExample(med_house_val(id12938),2.295).
regressionExample(med_house_val(id12939),2.5).
regressionExample(med_house_val(id12940),5.00001).
regressionExample(med_house_val(id12941),4.359).
regressionExample(med_house_val(id12942),4.225).
regressionExample(med_house_val(id12943),3.118).
regressionExample(med_house_val(id12944),3.66).
regressionExample(med_house_val(id12945),0.875).
regressionExample(med_house_val(id12946),2.653).
regressionExample(med_house_val(id12947),2.375).
regressionExample(med_house_val(id12948),2.181).
regressionExample(med_house_val(id12949),2.7).
regressionExample(med_house_val(id12950),2.336).
regressionExample(med_house_val(id12951),2.635).
regressionExample(med_house_val(id12952),2.67).
regressionExample(med_house_val(id12953),2.869).
regressionExample(med_house_val(id12954),3.123).
regressionExample(med_house_val(id12955),2.782).
regressionExample(med_house_val(id12956),3.208).
regressionExample(med_house_val(id12957),2.328).
regressionExample(med_house_val(id12958),2.028).
regressionExample(med_house_val(id12959),2.11).
regressionExample(med_house_val(id12960),2.553).
regressionExample(med_house_val(id12961),3.228).
regressionExample(med_house_val(id12962),1.667).
regressionExample(med_house_val(id12963),2.728).
regressionExample(med_house_val(id12964),2.677).
regressionExample(med_house_val(id12965),2.766).
regressionExample(med_house_val(id12966),2.984).
regressionExample(med_house_val(id12967),3.186).
regressionExample(med_house_val(id12968),3.031).
regressionExample(med_house_val(id12969),3.637).
regressionExample(med_house_val(id12970),3.338).
regressionExample(med_house_val(id12971),4.433).
regressionExample(med_house_val(id12972),3.435).
regressionExample(med_house_val(id12973),4.96).
regressionExample(med_house_val(id12974),3.436).
regressionExample(med_house_val(id12975),3.427).
regressionExample(med_house_val(id12976),3.951).
regressionExample(med_house_val(id12977),4.699).
regressionExample(med_house_val(id12978),4.093).
regressionExample(med_house_val(id12979),5.00001).
regressionExample(med_house_val(id12980),5.00001).
regressionExample(med_house_val(id12981),5.00001).
regressionExample(med_house_val(id12982),5.00001).
regressionExample(med_house_val(id12983),5.00001).
regressionExample(med_house_val(id12984),5.00001).
regressionExample(med_house_val(id12985),5.00001).
regressionExample(med_house_val(id12986),5.00001).
regressionExample(med_house_val(id12987),3.417).
regressionExample(med_house_val(id12988),3.527).
regressionExample(med_house_val(id12989),1.626).
regressionExample(med_house_val(id12990),1.573).
regressionExample(med_house_val(id12991),5.00001).
regressionExample(med_house_val(id12992),1.489).
regressionExample(med_house_val(id12993),1.606).
regressionExample(med_house_val(id12994),1.594).
regressionExample(med_house_val(id12995),1.734).
regressionExample(med_house_val(id12996),1.594).
regressionExample(med_house_val(id12997),1.596).
regressionExample(med_house_val(id12998),1.557).
regressionExample(med_house_val(id12999),1.856).
regressionExample(med_house_val(id13000),1.667).
regressionExample(med_house_val(id13001),1.566).
regressionExample(med_house_val(id13002),1.455).
regressionExample(med_house_val(id13003),1.515).
regressionExample(med_house_val(id13004),3.086).
regressionExample(med_house_val(id13005),1.89).
regressionExample(med_house_val(id13006),3.264).
regressionExample(med_house_val(id13007),3.796).
regressionExample(med_house_val(id13008),4.178).
regressionExample(med_house_val(id13009),4.125).
regressionExample(med_house_val(id13010),4.102).
regressionExample(med_house_val(id13011),5.00001).
regressionExample(med_house_val(id13012),5.00001).
regressionExample(med_house_val(id13013),5.00001).
regressionExample(med_house_val(id13014),5.00001).
regressionExample(med_house_val(id13015),4.602).
regressionExample(med_house_val(id13016),3.943).
regressionExample(med_house_val(id13017),4.646).
regressionExample(med_house_val(id13018),5.00001).
regressionExample(med_house_val(id13019),5.00001).
regressionExample(med_house_val(id13020),5.00001).
regressionExample(med_house_val(id13021),5.00001).
regressionExample(med_house_val(id13022),5.00001).
regressionExample(med_house_val(id13023),4.445).
regressionExample(med_house_val(id13024),4.728).
regressionExample(med_house_val(id13025),5.00001).
regressionExample(med_house_val(id13026),5.00001).
regressionExample(med_house_val(id13027),5.00001).
regressionExample(med_house_val(id13028),5.00001).
regressionExample(med_house_val(id13029),5.00001).
regressionExample(med_house_val(id13030),5.00001).
regressionExample(med_house_val(id13031),5.00001).
regressionExample(med_house_val(id13032),5.00001).
regressionExample(med_house_val(id13033),5.00001).
regressionExample(med_house_val(id13034),5.00001).
regressionExample(med_house_val(id13035),5.00001).
regressionExample(med_house_val(id13036),5.00001).
regressionExample(med_house_val(id13037),3.5).
regressionExample(med_house_val(id13038),5.00001).
regressionExample(med_house_val(id13039),5.00001).
regressionExample(med_house_val(id13040),5.00001).
regressionExample(med_house_val(id13041),5.00001).
regressionExample(med_house_val(id13042),5.00001).
regressionExample(med_house_val(id13043),5.00001).
regressionExample(med_house_val(id13044),5.00001).
regressionExample(med_house_val(id13045),5.00001).
regressionExample(med_house_val(id13046),5.00001).
regressionExample(med_house_val(id13047),4.113).
regressionExample(med_house_val(id13048),3.346).
regressionExample(med_house_val(id13049),3.192).
regressionExample(med_house_val(id13050),3.185).
regressionExample(med_house_val(id13051),3.643).
regressionExample(med_house_val(id13052),3.451).
regressionExample(med_house_val(id13053),3.311).
regressionExample(med_house_val(id13054),3.68).
regressionExample(med_house_val(id13055),3.558).
regressionExample(med_house_val(id13056),3.718).
regressionExample(med_house_val(id13057),5.0).
regressionExample(med_house_val(id13058),3.543).
regressionExample(med_house_val(id13059),5.00001).
regressionExample(med_house_val(id13060),4.563).
regressionExample(med_house_val(id13061),5.00001).
regressionExample(med_house_val(id13062),2.777).
regressionExample(med_house_val(id13063),3.194).
regressionExample(med_house_val(id13064),2.861).
regressionExample(med_house_val(id13065),2.953).
regressionExample(med_house_val(id13066),4.5).
regressionExample(med_house_val(id13067),3.487).
regressionExample(med_house_val(id13068),3.95).
regressionExample(med_house_val(id13069),3.273).
regressionExample(med_house_val(id13070),2.909).
regressionExample(med_house_val(id13071),2.638).
regressionExample(med_house_val(id13072),5.00001).
regressionExample(med_house_val(id13073),4.384).
regressionExample(med_house_val(id13074),5.00001).
regressionExample(med_house_val(id13075),3.575).
regressionExample(med_house_val(id13076),3.404).
regressionExample(med_house_val(id13077),2.945).
regressionExample(med_house_val(id13078),2.795).
regressionExample(med_house_val(id13079),2.75).
regressionExample(med_house_val(id13080),3.574).
regressionExample(med_house_val(id13081),3.206).
regressionExample(med_house_val(id13082),2.438).
regressionExample(med_house_val(id13083),2.55).
regressionExample(med_house_val(id13084),2.67).
regressionExample(med_house_val(id13085),2.792).
regressionExample(med_house_val(id13086),5.00001).
regressionExample(med_house_val(id13087),4.43).
regressionExample(med_house_val(id13088),4.184).
regressionExample(med_house_val(id13089),4.586).
regressionExample(med_house_val(id13090),3.206).
regressionExample(med_house_val(id13091),3.0).
regressionExample(med_house_val(id13092),5.00001).
regressionExample(med_house_val(id13093),3.818).
regressionExample(med_house_val(id13094),3.844).
regressionExample(med_house_val(id13095),3.76).
regressionExample(med_house_val(id13096),2.938).
regressionExample(med_house_val(id13097),2.899).
regressionExample(med_house_val(id13098),3.511).
regressionExample(med_house_val(id13099),4.156).
regressionExample(med_house_val(id13100),3.53).
regressionExample(med_house_val(id13101),3.831).
regressionExample(med_house_val(id13102),5.00001).
regressionExample(med_house_val(id13103),4.436).
regressionExample(med_house_val(id13104),3.188).
regressionExample(med_house_val(id13105),2.806).
regressionExample(med_house_val(id13106),3.877).
regressionExample(med_house_val(id13107),5.00001).
regressionExample(med_house_val(id13108),5.00001).
regressionExample(med_house_val(id13109),5.00001).
regressionExample(med_house_val(id13110),5.00001).
regressionExample(med_house_val(id13111),4.638).
regressionExample(med_house_val(id13112),2.281).
regressionExample(med_house_val(id13113),2.36).
regressionExample(med_house_val(id13114),2.512).
regressionExample(med_house_val(id13115),3.643).
regressionExample(med_house_val(id13116),2.368).
regressionExample(med_house_val(id13117),2.414).
regressionExample(med_house_val(id13118),2.467).
regressionExample(med_house_val(id13119),2.326).
regressionExample(med_house_val(id13120),2.938).
regressionExample(med_house_val(id13121),3.5).
regressionExample(med_house_val(id13122),3.625).
regressionExample(med_house_val(id13123),2.536).
regressionExample(med_house_val(id13124),2.583).
regressionExample(med_house_val(id13125),2.375).
regressionExample(med_house_val(id13126),2.469).
regressionExample(med_house_val(id13127),2.591).
regressionExample(med_house_val(id13128),2.583).
regressionExample(med_house_val(id13129),2.479).
regressionExample(med_house_val(id13130),2.265).
regressionExample(med_house_val(id13131),2.647).
regressionExample(med_house_val(id13132),2.5).
regressionExample(med_house_val(id13133),2.601).
regressionExample(med_house_val(id13134),2.61).
regressionExample(med_house_val(id13135),2.529).
regressionExample(med_house_val(id13136),2.308).
regressionExample(med_house_val(id13137),2.318).
regressionExample(med_house_val(id13138),3.352).
regressionExample(med_house_val(id13139),3.64).
regressionExample(med_house_val(id13140),3.364).
regressionExample(med_house_val(id13141),3.268).
regressionExample(med_house_val(id13142),3.125).
regressionExample(med_house_val(id13143),3.418).
regressionExample(med_house_val(id13144),3.951).
regressionExample(med_house_val(id13145),2.55).
regressionExample(med_house_val(id13146),2.265).
regressionExample(med_house_val(id13147),2.361).
regressionExample(med_house_val(id13148),2.813).
regressionExample(med_house_val(id13149),5.0).
regressionExample(med_house_val(id13150),2.832).
regressionExample(med_house_val(id13151),3.404).
regressionExample(med_house_val(id13152),5.00001).
regressionExample(med_house_val(id13153),2.61).
regressionExample(med_house_val(id13154),4.139).
regressionExample(med_house_val(id13155),3.928).
regressionExample(med_house_val(id13156),3.353).
regressionExample(med_house_val(id13157),3.462).
regressionExample(med_house_val(id13158),3.5).
